% Model:              Berian_potential_2.mph
% Version:            COMSOL 6.2.0.339
% Date:               Mar 7 2024, 11:20
% Dimension:          3
% Nodes:              9882
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Magnetic scalar potential
2.2574014463964365        6.958878316661134        8.214508584432226        4.667510191420531E-6
2.99805102240397          -5.829406207146469       8.833442892731277        5.904658152487434E-6
2.6304767118400854        -6.058598898323514       8.79624758960888         5.228872978627508E-6
2.6320731331626046        -5.704402483063952       9.029506261856035        5.270422854731595E-6
4.735722050329897         -7.113928456009273       6.925673872252482        9.88511913408575E-6
4.73609562833325          -7.383751116104366       6.636988598356199        9.876526893558689E-6
4.397738835533697         -7.366121113779416       6.884776893376558        9.145064109492234E-6
4.3433013452043046        9.929710741094008        -1.8805791722096554      9.31743779242394E-6
4.169734567138858         10.066734208222469       -1.5080371416549483      8.761495412654728E-6
3.9501158199320057        10.092579254897318       -1.8805395483049978      8.254169323353533E-6
-7.119103987485374        5.391988995646034        -6.422212475946422       -1.411029583938173E-5
-6.846477614777397        5.700792961436339        -6.451875997040695       -1.333507009908424E-5
-7.116405944452861        5.671957237783681        -6.1794552774908285      -1.4072156900744037E-5
-10.889651992895004       0.37101983657879667      1.5092460881191148       -2.0717307681763736E-5
-10.864571746546513       1.3305263013514957E-15   1.7207791154425398       -2.0354430141670517E-5
-10.923753026504187       1.3377739178584565E-15   1.2929113720362144       -2.0589266922804232E-5
8.807118525110244         -3.707325632495839       -5.448889789608451       1.802167441273944E-5
8.587064878123744         -3.705595804029288       -5.79058516179964        1.75289441998281E-5
8.585431774126677         -4.058692336028212       -5.551340178126527       1.734198038729428E-5
4.037584225606359         2.267291959261713        -9.977840487430225       8.66324844528924E-6
4.194557405629356         2.644644852589591        -9.81893791479258        8.917667067971915E-6
3.8033944878601136        2.6471995467284986       -9.976298157609149       8.32860127491956E-6
-2.7516704213077094       -0.37722866353998935     10.64359001596285        -5.374817844071863E-6
-2.94573757280053         -0.7627509248973341      10.570754049676847       -5.649319479518144E-6
-3.169810016942024        -0.3776232264740801      10.526618885250917       -6.169497273689539E-6
-7.605724885135328        7.037817637562613        3.690809108047414        -1.5723086051879667E-5
-7.875387375131296        6.734339924161284        3.6914684716884634       -1.6394537588049115E-5
-7.831695487669271        6.965358372709328        3.338911278867532        -1.616472429134374E-5
-9.423867835488029        -4.596516551151999       3.3260713483387363       -1.835250051726377E-5
-9.431886097592107        -4.8167749171238725      2.9729117107332685       -1.884258902201943E-5
-9.61217300229686         -4.446814944139901       2.971862551749222        -1.9165764816302284E-5
-7.634798010726191        -5.052671313112956       -6.097570986635314       -1.5734153125593306E-5
-7.640770372257362        -4.724037312054106       -6.348393465496185       -1.541523902653312E-5
-7.882877966764518        -4.718273287532107       -6.04963900949961        -1.6118365562891827E-5
4.080061879652375         9.770745822330666        -2.980875900405002       8.617818274067984E-6
4.238057846493536         9.586997725132864        -3.335916711800792       9.038345732583352E-6
4.451910946626287         9.60807068774131         -2.9774933388128986      9.532627084606614E-6
1.8712647573981807        -10.578747393633984      -2.3639948793095344      3.869271799422359E-6
2.282877912489559         -10.455865842075395      -2.542309565963252       4.785249598776811E-6
1.8800934335638584        -10.47757134336199       -2.772318060004957       3.841283767381724E-6
5.689365094110224         3.7135591281303917       -8.651046377623897       1.1655080661376095E-5
6.024803788353227         3.711554588377468        -8.421763583082747       1.2410302750762895E-5
5.782027608044876         4.064120805520814        -8.429180198449886       1.2044830825004345E-5
5.992805251824385         8.599692634747848        3.3364010252920235       1.2245472901460804E-5
6.093040353361602         8.382376878297524        3.6892569878622092       1.2206003774378311E-5
5.757019571082177         8.61574985918691         3.6912843323289923       1.198129857225971E-5
2.6920208612064487        -1.9119921065545855      -10.492726522086727      5.686464933027272E-6
2.8681210614322183        -2.260742391730623       -10.376074663146992      6.008399227196869E-6
3.077820007303807         -1.9027958061474841      -10.387800158009775      6.372885446926029E-6
2.2580307820859336        6.628192196074023        8.48341707091286         4.5268415714138575E-6
2.2586853879624216        6.287035739080979        8.739080153753225        4.471457554440197E-6
1.885996881485819         6.507672136245049        8.665634375518364        3.779378644110079E-6
-0.7560603314539424       10.762996278695315       2.1415610848146556       -1.0275809665375194E-6
-0.7567706096296611       10.669994485340004       2.5648617754597676       -1.1357300355529918E-6
10.900011242985768        -1.0398508640463657      1.0528366840711072       2.165644351430406E-5
10.897624727670856        -0.724866149923549       1.3100932636845706       2.2119989645795407E-5
10.933969529961649        -0.6962781286166981      0.9815839676157376       2.1661088024150656E-5
-1.9818406645894813E-15   -10.788638084435533      -2.1459935421774103      7.98455464686503E-8
-1.9648360224935985E-15   -10.696069124374441      -2.567899002414959       1.3639475319013002E-7
-0.37856939983702315      -10.737753360266968      -2.3574006837155266      -6.372486221382755E-7
0.3779480304813901        3.991321017582586        -10.243364282346826      1.1214157655981764E-6
0.7571680779756738        4.170755038231969        -10.15044328651499       1.8098021180612372E-6
0.37806367176450617       4.3919953045682085       -10.078067528288482      1.0806023792314563E-6
-2.976855435811533        -10.189258827851093      -2.883979239408267       -5.428003245720229E-6
-3.432522438623352        -10.105830228880645      -2.662702591989821       -6.321627086804786E-6
-3.1122641914096674       -10.25333341560704       -2.486556951140507       -5.638234515875484E-6
-2.3554591683450914       -10.737580998829667      -0.3951789465939029      -4.34902900369829E-6
-2.5555417859108287       -10.671503051000814      -0.7669607636274198      -4.660319074473195E-6
-2.775762680089562        -10.637287317116662      -0.3784971293563264      -5.269248123447494E-6
6.019425222035163         -5.370036202775903       7.47858483786893         1.2958786193864844E-5
6.287723701391103         -5.072430108377465       7.465586611284494        1.341381103366388E-5
6.3101112025481285        -5.392373889974965       7.21836549657835         1.3735360664025824E-5
3.130713493541539         -1.1455955368820576      10.482663969012496       6.056131425986614E-6
2.9017361446358554        -1.5369854278386308      10.498457179106152       5.675286286827256E-6
2.725772572687546         -1.1567987917460103      10.593959620340227       5.275584120510274E-6
8.336330138964884         0.7568326786520053       -7.136722224572713       1.658776965935159E-5
8.445514880239841         1.1348835609591743       -6.955955556982232       1.69470812211385E-5
8.164976585586757         1.1349024280459878       -7.283210407206104       1.632700585869025E-5
-4.391995794262213        -0.37805798290773174     -10.078067528288482      -8.567662992227253E-6
-4.209517756015982        5.155172445858922E-16    -10.162674857624156      -8.297658975599332E-6
-4.605257112911705        5.639813382577899E-16    -9.989574912075895       -9.016483434471479E-6
1.510880642685949         -7.983663587675944       -7.414739065022729       2.9983442126844687E-6
1.1345403925293231        -8.165036559396253       -7.283199577207943       2.2752071780779175E-6
1.5112900914947949        -8.268703043085534       -7.095389506194685       3.0128584960872793E-6
5.760369590777947         -8.99854862174393        2.616154597830769        1.1777810799388123E-5
5.402666029681807         -9.217739908508511       2.616193943653966        1.0972666881528069E-5
5.53912103378317          -9.024658895257058       2.9788705909049593       1.1376914552886187E-5
0.7701523111622023        -2.521591411519633       -10.679346523592251      1.907177568347136E-6
1.1545388790901498        -2.277575704098137       -10.699518161523494      2.6904219625504384E-6
0.775016928549788         -2.0983974604406113      -10.770147485456159      1.911467552511179E-6
4.0599010410793           6.429680290822458        -7.94835925801372        8.577315640482766E-6
3.711347737286885         6.354962941604589        -8.175594411647866       7.945399585968895E-6
4.06302383765401          6.103275270929137        -8.200113917618468       8.733203992603175E-6
-9.036933852300097        5.30961524431789         3.3379353658301407       -1.7879656455825516E-5
-9.040024627989288        5.072716642158262        3.680421252209818        -1.7823752504862142E-5
-9.2393809446584          4.9480799896591545       3.339213107218207        -1.8165414988567405E-5
-0.37842290612778207      9.693048231142818        -5.186676401401659       -2.9364658696316613E-7
-0.3785463891479629       9.482525388409412        -5.562231107157803       -2.557280617743474E-7
5.876746932818009E-16     9.597456077800764        -5.374833656466508       4.342130199230735E-7
5.663291997487988         -6.035232824707104       -7.245901496899222       1.1522860592315161E-5
5.7183670837669105        -6.311148262447606       -6.962017344469606       1.1655946402765778E-5
6.009008299651259         -5.968668016359198       -7.019032794140017       1.2261829258089007E-5
-0.37874283377907925      9.255812941277084        -5.931819338276296       -3.116708625765938E-7
-0.7572742070778417       9.351024211403326        -5.743246640450278       -1.1079837461434956E-6
1.1348713760368714        -9.64248303589682        -5.170550054132942       2.352449677073224E-6
0.7575860277490325        -9.7734346733984         -4.990594964067242       1.5758165253641256E-6
1.1344898828399819        -9.838376116500054       -4.787409330317912       2.349260179812564E-6
10.22406556856478         3.115451844472979        -2.600469775724765       2.081829417858896E-5
10.063459650194195        3.2899888734101377       -2.9837481599073947      2.074879176412438E-5
10.193760023750874        2.86625386949722         -2.978564307476134       2.0833706857339092E-5
2.356004695359687         -10.738062139420741      0.37850147342103335      5.107558490964328E-6
2.5618050121475497        -10.670754040355265      0.7564147605496946       5.231637913188423E-6
2.775762484485594         -10.637286567522672      0.37851962977379         5.835788653030814E-6
3.6333638182668397        2.269298572876911        -10.131581878031099      8.087631787065554E-6
3.4695228774488465        1.8965991546653345       -10.26476120761617       7.546543458828962E-6
3.8772318769574587        1.8934453476325297       -10.118396003706993      8.529666140400288E-6
-3.585448384060541        -3.015400869743895       -9.95248298064284        -7.083489425411142E-6
-3.4187130044296734       -2.6601244350886515      -10.111188821458517      -6.783988589754439E-6
-3.8118592779726668       -2.6462027610659318      -9.973331428979021       -7.585965363875131E-6
7.66993350921164          6.305879478586197        -4.733709324178855       1.6272674593748463E-5
7.928846944234501         5.9955202538623205       -4.710320904187938       1.67061035514518E-5
7.919806570996783         6.244900224766348        -4.390658841302674       1.663845099756668E-5
-10.839336496397951       -1.6911340202891831      -0.8055122862352168      -2.075972948362397E-5
-10.88980983068474        -1.506243212317948       -0.37851451341796455     -2.0729485671634963E-5
-10.822279645650545       -1.9326139336183574      -0.3785058188747781      -2.1124984040279295E-5
-2.281935731815126        -3.646663046288002       10.123962561304879       -4.499111780595819E-6
-2.653171658531553        -3.817651389990942       9.96926366462765         -5.334030864315646E-6
-2.667863874904813        -3.4342749978920946      10.10387339508127        -5.419165906567961E-6
-9.422782159693902        -5.036579714327303       -2.616111838622532       -1.876816272008673E-5
-9.435341254268925        -4.806152109797554       -2.9791336514126714      -1.9123073002616664E-5
-9.613201822201967        -4.662829411010567       -2.616175187067482       -1.932115877252417E-5
8.801572465688169         -4.051133719772904       -5.207747854472105       1.7874852141114726E-5
8.999173222473855         -4.046883228137113       -4.861853293727819       1.8314174649962123E-5
9.01597303619084          -3.703598086346696       -5.098587198968826       1.859201384101912E-5
5.419572408232172         8.833266434673869        3.6880399951725713       1.1631762717841097E-5
5.176424947402587         8.82860754072461         4.032407922788645        1.0822301168499198E-5
5.075526945370201         9.03505312709646         3.6887452090603245       1.0710770274049306E-5
-3.0573039075149033       -1.9029869646474231      10.393821887519337       -5.89035353733341E-6
-3.1567901575192674       -2.368254376809543       10.26771869054231        -6.280736233116602E-6
-3.479915677600079        -1.9254400502354194      10.255869904096024       -6.938566609976856E-6
-2.6261201439740787       -3.4065576166678864      -10.124171975709201      -5.353527957139055E-6
-2.636644406915722        -3.8096507173299594      -9.976706254241794       -5.161827220776559E-6
-2.263550255362346        -3.6510553651159574      -10.12650655272128       -4.373814356293592E-6
-2.2744808412629696       -1.758224045719749       10.617692080098223       -4.402902586483193E-6
-2.480219168640617        -1.4965422222866458      10.61173285813495        -4.812603335712791E-6
-3.713922941307128        -6.021645855016127       -8.422977952173428       -7.02151161096293E-6
-4.066444607855227        -5.777222634163318       -8.431353799156822       -7.888021629434813E-6
-4.065477465223607        -6.103313178032474       -8.19886950930518        -7.74776991293734E-6
6.665953005402189         -8.455886845916664       -2.25012181421873        1.3120834384904124E-5
6.778004891286688         -8.259180584313329       -2.61621592560619        1.3360616002892764E-5
6.448535410392114         -8.518940783022641       -2.61611142657811        1.2641060369998065E-5
10.36122586377341         -2.9707789685055364      -2.19532934207105        2.1636169337120217E-5
10.23231742211423         -3.3487183406788814      -2.255164217501343       2.142790387900745E-5
10.363366178733163        -3.1682017554430817      -1.887627898261978       2.1825364426066498E-5
10.937295356997026        -0.3783549025373547      1.1101431626313663       2.1646389453479014E-5
10.889577038851101        -0.3689392105661264      1.5102965847255554       2.1634712160306156E-5
-9.840367760645435        -1.134077866308211       4.783411933797853        -1.879610535788248E-5
-9.644522856353616        -1.1341140125815656      5.166910515940721        -1.84128928808214E-5
-9.702041477169915        -1.510388944575857       4.95874141404627         -1.8336480330336525E-5
-10.999999999999998       1.3471114790620884E-15   0                        -2.0655291619923282E-5
-10.99151939864795        1.3460729049320253E-15   0.4318579733497548       -2.0639205298136838E-5
-10.99228108898603        -0.2723703249777781      0.3091453813201508       -2.048377956257551E-5
6.385816292056711         -7.184027890180502       -5.348933871082323       1.2780161358168775E-5
6.348558489817093         -7.43428420591443        -5.042541367907904       1.2975946646028983E-5
6.63184683157427          -7.176316698140389       -5.051641936096589       1.3424613282300161E-5
7.6370933213706875        -5.334805927938915       5.849329133490693        1.6179639368668177E-5
7.361145284508622         -5.3966227737054835      6.139218414316253        1.5501709293102865E-5
7.625632742479341         -5.060918681065202       6.102198569406951        1.6419242352625452E-5
6.632012264808182         6.264419310513827        6.146012042088372        1.3526700521832207E-5
6.909273461486938         6.180679472216693        5.921244927894087        1.4151737603881337E-5
6.877869174872596         5.961342541302934        6.177160409005842        1.429723106196238E-5
-4.959281334073798        0.7568477359820015       -9.789418274547579       -9.778619022986528E-6
-5.123102433089979        1.1388730442504387       -9.667305190648904       -1.00728432698132E-5
-5.338080732402552        0.758755630758147        -9.587970796114547       -1.0660432653184813E-5
0.7567937811481174        7.115402562551488        8.35453826046965         1.7712386871731553E-6
0.3784213776480187        6.968058034988195        8.503114986990084        1.0216343474174344E-6
0.37844016532450664       7.296969953005861        8.22259159548854         1.0528801892705452E-6
-3.6891576033503086       9.21763321987742         4.735541574250488        -7.252477533823379E-6
-3.6898806604142127       9.389452931309913        4.384398973932099        -7.117458826201829E-6
-3.3480419550113445       9.411723945244688        4.605438898301824        -6.419871219821683E-6
1.8793278905607074        -1.870190776699322       -10.67569731392331       4.08209942719291E-6
1.9056719763868273        -2.238504632351437       -10.59988260922521       4.220719573638091E-6
2.2450309535239117        -1.9535683721750006      -10.589778403392442      4.82821606166883E-6
-10.520109681350224       3.19124038302306         -0.3785196297737949      -2.1128270816493988E-5
-10.561946616086415       2.9787770197865653       -0.7564199530235501      -2.104776376802443E-5
-10.436857501033826       3.3911405688620158       -0.7564199530235477      -2.090067104201744E-5
5.180394525125671         -9.236749319839928       2.974218311840029        1.0496849470291612E-5
5.036537479181498         -9.422780743947294       2.6161982478963863       1.0206465125509822E-5
4.817100327600413         -9.432760296537854       2.9696090015170444       9.874920168354672E-6
-10.822073152513868       -0.37856109803952376     1.9337590792778716       -2.0264499763309083E-5
-10.788638084435533       1.3212271097263208E-15   2.1459935421774112       -2.0324285364952833E-5
-10.737753360266968       -0.3785693998370151      2.3574006837155292       -2.021252303100246E-5
-7.639128188024862        -4.735938066938186       6.34149912505314         -1.5150101051636853E-5
-7.6408938723653534       -5.060233564739702       6.083648338088854        -1.508670710603548E-5
-7.889250913340208        -4.732642360137888       6.0300759794043355       -1.5730098676188548E-5
3.7053116956150522        9.022498477546128        5.0857827776081885       7.6072872154028665E-6
4.05023820325366          8.80654625404843         5.200030151086633        8.184147904680121E-6
3.713248806483922         8.811468645962384        5.437812391244067        7.614821394511894E-6
6.922815563512156         -1.1345343237801857      8.472747874317898        1.4773948916163664E-5
6.71993704231751          -1.5111299904398545      8.576650412560966        1.4186091935193065E-5
6.583211968785218         -1.1346152231209345      8.73922012936539         1.4133610002828093E-5
-2.9910307979558914       3.5738689508992456       9.963994956214984        -6.086908720991247E-6
-2.965950734619017        3.1747738820130187       10.105639368090515       -5.998702372550205E-6
-3.316106450667639        3.3385189689483346       9.94272241902652         -6.79909452836887E-6
-8.611656058189146        0.7567831721692978       6.801959950321342        -1.7476411263209702E-5
-8.762355621378608        0.37851179814109814      6.639115361489261        -1.7571754107770317E-5
-8.872193633163848        0.7586417772903025       6.458222881675473        -1.7915301789937845E-5
-2.625029311209938        9.600858870697305        4.683239270018297        -4.870894781049208E-6
-2.987114090431185        9.602054360675965        4.458441596048009        -5.476147471062731E-6
-2.6217753449936096       9.780303502797072        4.2979015151069895       -4.639688992511624E-6
7.920351984865667         0.3784749519567394       7.623960988001956        1.7315075791125284E-5
7.614561743688202         0.3784581854537406       7.929389563732071        1.6497260815220446E-5
7.750529774647039         0.7567829865709658       7.76894894587076         1.6662703556170653E-5
-1.8827839874443817       9.922927624775275        4.357824205965027        -3.2414725640494953E-6
-2.2582012304636567       9.938053203286914        4.1395199880385976       -4.001228432554899E-6
-1.884557521920244        10.086618337103726       3.9634042776603864       -3.272949636258917E-6
-3.3567509249675216       -5.928435709187968       -8.636311323114436       -6.2622284213404586E-6
-3.3549989576251478       -6.26632759750232        -8.395065243052906       -6.289585915225455E-6
-6.151284453875189        -7.186849606011348       5.613456360219424        -1.2081741319724197E-5
-6.116695971259413        -7.432056798555464       5.324524592695986        -1.2097461401744124E-5
-6.391709960528291        -7.184987189324754       5.340599485986812        -1.2780089551638777E-5
4.404638033978106         -6.798186420786031       7.442030984742933        9.041529702994706E-6
4.059163898553469         -7.041121568748513       7.41254311952279         8.352765221107687E-6
4.0592164574483105        -6.746161568699196       7.6819311270400465       8.197157239155674E-6
4.407721194202415         6.174174389849554        -7.965649030550158       9.249074969948426E-6
4.412787350786632         5.855935726188148        -8.199714907695922       9.327301191086241E-6
4.754265732152188         5.922372783409486        -7.957540949465101       9.998357254280524E-6
0.3787915195969985        3.1750987177463763       -10.52498290341826       1.0941351057431183E-6
0.37776383655851953       3.5840787052607688       -10.392866511135647      1.0378390474811826E-6
2.0814017017387807E-16    3.399186938124419        -10.461621679246688      3.4590354554065874E-7
-9.708536011103732        4.946727927777365        -1.5080488485620964      -1.824569151706509E-5
-9.844579282261122        4.774963613964902        -1.1331289602628107      -1.8752638304031778E-5
-9.895252249310603        4.56177324620233         -1.508047669255211       -1.87149844613133E-5
3.875574677014565         -3.6772790400946804      -9.615484375951311       7.802623669438148E-6
3.4615235026217097        -3.7084509974560484      -9.760391705268017       7.148453837435716E-6
3.7014154446965266        -3.971518708574846       -9.566951596679163       7.641032645652422E-6
-6.708410053377011        6.458207224350106        5.855663412722961        -1.4061466426498927E-5
-6.92315920079399         6.432338056905537        5.629821826856174        -1.4791612297331164E-5
-6.656851338846142        6.69563562849543         5.644005118966926        -1.426663917630997E-5
-8.746741654369085        -2.624433669342391       6.132443097734111        -1.755505793840079E-5
-8.496781029159706        -2.6246380322284746      6.474255736553161        -1.7261555599166768E-5
-8.543563218184026        -2.987997619592822       6.251351674814064        -1.8012299577225683E-5
-5.87328181930737         -5.726468693148442       7.328855093217782        -1.1323441444640985E-5
-5.611330672802055        -5.8010862634738         7.473979277747993        -1.0781623520391588E-5
-5.672520298294218        -6.0195823300003655      7.251699251746958        -1.0907332632036779E-5
-3.2940712967797183       9.753070478275506        -3.8764301280331077      -6.207183772202699E-6
-2.9418704330799597       9.923572929429286        -3.7239896172342077      -5.534798019430792E-6
-3.273293484876598        9.878429419830969        -3.564012059362648       -6.130645252446715E-6
-8.615470189084215        -5.757663736744696       3.690932363993717        -1.6881860404016426E-5
-8.384026477872732        -6.090533637677131       3.689647683268998        -1.667655314636473E-5
-8.600209424228987        -5.992351993905995       3.3358830076208763       -1.7012083969145496E-5
-8.357202633565445        -4.378072629109146       -5.6559388430014055      -1.7294416652729626E-5
-8.347351965045153        -4.689927308512679       -5.415375980716742       -1.7158554240749708E-5
-8.11368965575981         -4.711177535831947       -5.742198742284061       -1.6652305506108613E-5
-1.0073680273684957       -0.38577670519875035     10.94698067921752        -1.9409270056148535E-6
-0.9161785999121265       -0.7594434393759045      10.935440660323291       -1.7121532947011551E-6
-1.2733559503953435       -0.7164053468297504      10.902537686365799       -2.4673023728312224E-6
-0.37854397566456316      -9.482525484756374       -5.562231107157802       -5.118392544437751E-7
-0.3797839930389225       -9.256117735819915       -5.931277145714182       -5.240422216869844E-7
-0.7579983145368145       -9.351781462830639       -5.7419179745635995      -1.249030757288209E-6
-6.287035739080978        2.2586853879624273       8.739080153753225        -1.243397452369184E-5
-6.628192196074029        2.258030782085929        8.48341707091286         -1.3239779772401426E-5
-6.4020734986406085       2.6279714945869674       8.550276062305935        -1.2707132914593865E-5
-9.595498984992416        -2.625509039494848       -4.69394306660619        -1.8541970929819116E-5
-9.77361004213774         -2.6191651222720655      -4.314686640591393       -1.9049342252123008E-5
-9.60016083185637         -2.965970586730778       -4.4765980924289694      -1.8692718065392086E-5
3.2337374097140126        2.2778947850472377       -10.26421637112501       7.022969854341388E-6
2.9866745668123538        2.739552861746732        -10.226173534106072      6.543818274318075E-6
2.833034849087187         2.286631842016195        -10.380039901798796      6.141821605593286E-6
2.990364665201796         7.148172015443231        7.807775355806975        6.3297585054864464E-6
2.6311691442454           7.059105636260563        8.015358791126273        5.541842291650239E-6
2.6259639910709547        7.373096488559396        7.729279480520274        5.597696601551643E-6
9.569643318736663         0.7575588087275811       -5.371036343526077       1.9287639005321635E-5
9.432898379414663         1.134731779431276        -5.543718242514214       1.911752224395335E-5
9.351895998319922         0.7562563668519515       -5.741961123536425       1.8786708204611812E-5
